city_id,nation_id,state_id,name,abbreviation,latitude,longitude,population,main_language_id
82852,206,119,"View Park-Windsor Hills","VIE",34.0000,-118.3500,10756,0
82961,206,119,"Vista","VIS",33.1900,-117.2400,92707,0
82987,206,119,"Visalia","VSA",36.3300,-119.3200,107431,0
83718,206,119,"Vacaville","VAC",38.3600,-121.9700,96469,0
83990,206,119,"Vallejo","VJO",38.1100,-122.2600,120446,0
85348,206,119,"Victorville","VIC",34.5200,-117.3300,83496,0
85468,206,119,"Watsonville","WAT",36.9200,-121.7700,45724,0
85563,206,119,"Weaverville","WEA",40.7300,-122.9400,3699,0
85916,206,119,"Wrightwood","WRI",34.3600,-117.6300,4176,0
85998,206,119,"Westlake Village","WES",34.1400,-118.8200,8663,0
86010,206,119,"Westminster","WES",33.7500,-117.9900,89868,0
86071,206,119,"Woodside","WOO",37.4300,-122.2500,5180,0
86260,206,119,"West Covina","WCA",34.0500,-117.9100,109756,0
86383,206,119,"West Sacramento","WES",38.5600,-121.5500,41446,0
86579,206,119,"Woodland","WOO",38.6800,-121.7700,51731,0
86593,206,119,"Whittier","WHI",33.9700,-118.0200,85778,0
86808,206,119,"Winton","WIN",37.3900,-120.6100,9645,0
86823,206,119,"Winters","WIN",38.5300,-121.9700,6996,0
86835,206,119,"Winter Gardens","WIN",32.8300,-116.9300,21220,0
87019,206,119,"Willows","WIL",39.5200,-122.1900,6351,0
87037,206,119,"Willits","WIL",39.4100,-123.3500,5152,0
87076,206,119,"Williams","WIL",0.0000,0.0000,4101,0
87590,206,119,"Walnut Creek","WAL",37.9000,-122.0400,65179,0
87600,206,119,"Walnut","WAL",34.0300,-117.8600,31720,0
87820,206,119,"Wasco","WAS",35.5900,-119.3400,22813,0
88071,206,119,"Yorba Linda","YOR",33.8900,-117.7700,64778,0
88558,206,119,"Yucaipa","YUC",34.0300,-117.0400,50392,0
88563,206,119,"Yuba City","YUB",39.1400,-121.6200,52432,0
88577,206,119,"Yreka","YRE",41.7400,-122.6300,7124,0
91307,206,119,"Menifee","MEN",33.4127,-117.1106,77519,0
92493,206,119,"Ladera Ranch","LR",33.5467,-117.6403,22980,0
92496,206,119,"Newbury Park","NP",34.1842,-118.9097,37775,0
92515,206,119,"Jurupa Valley","JV",34.0000,-117.4833,94234,0
92516,206,119,"Trabuco Canyon","TC",33.6625,-117.5903,20041,0
92676,206,119,"Greenbrae","GRE",37.9486,-122.5247,4649,0
93041,206,119,"Temescal Valley","TV",33.7578,-117.4675,22535,0
93044,206,119,"Phelan","PHE",34.4206,-117.5203,14304,0
93120,206,119,"Dorris","DOR",41.9650,-121.9189,939,0
1469,206,120,"Aledo","ALE",41.2000,-90.7500,3552,0
2247,206,120,"Addison","ADD",41.9300,-88.0100,37394,0
2400,206,120,"Alton","ALT",38.9000,-90.1500,29251,0
2637,206,120,"Amboy","AMB",41.7100,-89.3300,2548,0
3130,206,120,"Anna","ANN",37.4600,-89.2500,5028,0
4066,206,120,"Arlington Heights","ARL",42.0900,-87.9800,74995,0
4461,206,120,"Ashton","ASH",41.8700,-89.2200,1227,0
4549,206,120,"Assumption","ASS",39.5200,-89.0500,1221,0
4971,206,120,"Aurora","ARA",41.7700,-88.2900,174276,0
5087,206,120,"Aviston","AVI",38.6100,-89.6100,1379,0
7355,206,120,"Barry","BAR",39.6900,-91.0400,1294,0
7384,206,120,"Bartonville","BAR",40.6500,-89.6500,6060,0
7562,206,120,"Batavia","BAT",41.8500,-88.3000,28175,0
8362,206,120,"Belleville","BEL",38.5300,-90.0000,40919,0
8491,206,120,"Belvidere","BEL",42.2500,-88.8500,24547,0
8608,206,120,"Bensenville","BEN",41.9600,-87.9400,20496,0
8924,206,120,"Berwyn","BER",41.8400,-87.7900,51376,0
10076,206,120,"Bloomington","BLO",40.4800,-88.9700,70706,0
10102,206,120,"Blue Island","BLU",41.6600,-87.6800,22923,0
10476,206,120,"Bolingbrook","BOL",41.7000,-88.0800,73220,0
11505,206,120,"Breese","BRE",38.6100,-89.5300,4281,0
11680,206,120,"Bridgeview","BRI",41.7400,-87.8100,15126,0
11808,206,120,"Broadview","BRO",41.8600,-87.8500,7961,0
12307,206,120,"Buffalo Grove","BUF",42.1700,-87.9600,43281,0
12736,206,120,"Burnham","BUR",41.6400,-87.5600,4117,0
12810,206,120,"Bushnell","BUS",40.5500,-90.5100,3098,0
13179,206,120,"Chicago Heights","CHI",41.5100,-87.6400,31806,0
13181,206,120,"Chicago","CHI",41.8400,-87.6800,2841952,0
13619,206,120,"Christopher","CHR",37.9700,-89.0500,2784,0
14202,206,120,"Coal City","COA",41.2900,-88.2900,4984,0
14252,206,120,"Cobden","COB",37.5300,-89.2500,1079,0
14468,206,120,"Collinsville","COL",38.6800,-90.0000,25491,0
15355,206,120,"Coulterville","COU",38.1900,-89.6100,1188,0
15609,206,120,"Crest Hill","CRE",41.5700,-88.1100,16776,0
15809,206,120,"Crystal Lake","CRY",42.2300,-88.3300,41188,0
16466,206,120,"Cahokia","CAH",38.5600,-90.1800,15761,0
16896,206,120,"Camp Point","CAM",40.0400,-91.0700,1186,0
17373,206,120,"Carbondale","CAR",37.7200,-89.2200,24502,0
17479,206,120,"Carlyle","CAR",38.6100,-89.3700,3423,0
17552,206,120,"Carol Stream","CAR",41.9200,-88.1300,39839,0
17718,206,120,"Caseyville","CAS",38.6400,-90.0300,4410,0
18705,206,120,"Champaign","CHA",40.1100,-88.2600,75670,0
19017,206,120,"Chatham","CHA",39.6700,-89.7000,9837,0
19447,206,120,"Dwight","DWI",41.0900,-88.4300,4385,0
19849,206,120,"Du Quoin","DU ",38.0100,-89.2400,6252,0
20256,206,120,"Des Plaines","DES",42.0300,-87.9000,54067,0
20515,206,120,"Diamond","DIA",41.2900,-88.2500,2020,0
20832,206,120,"Divernon","DIV",39.5700,-89.6600,1159,0
20851,206,120,"Dixmoor","DIX",41.6300,-87.6600,3928,0
20853,206,120,"Dixon","DIX",41.8500,-89.4800,14869,0
21432,206,120,"Downers Grove","DOW",41.8000,-88.0200,49504,0
22328,206,120,"Decatur","DEC",39.8500,-88.9300,77868,0
22406,206,120,"DeKalb","DEK",41.9300,-88.7500,43383,0
22535,206,120,"East St. Louis","EAS",38.6100,-90.1300,29773,0
22808,206,120,"Edwardsville","EDW",38.8000,-89.9600,24551,0
22822,206,120,"Effingham","EFF",39.1200,-88.5500,12616,0
23373,206,120,"Elgin","ELG",42.0400,-88.2900,98586,0
23397,206,120,"Elk Grove Village","ELK",42.0000,-88.0000,34261,0
23484,206,120,"Elmhurst","ELM",41.9000,-87.9400,45060,0
24312,206,120,"Evanston","EVA",42.0500,-87.6900,75311,0
24331,206,120,"Evergreen Park","EVE",41.7200,-87.7000,20139,0
24458,206,120,"Earlville","EAR",41.5900,-88.9200,1797,0
24464,206,120,"East Alton","EAS",38.8800,-90.1100,6639,0
24864,206,120,"Freeburg","FRE",38.4300,-89.9100,3996,0
24955,206,120,"Franklin Park","FRA",41.9400,-87.8800,18728,0
25051,206,120,"Fox River Grove","FOX",42.2000,-88.2100,5197,0
25810,206,120,"Flora","FLO",38.6700,-88.4900,4846,0
26020,206,120,"Forest Park","FOR",41.8700,-87.8100,15171,0
26264,206,120,"Fairmont City","FAI",38.6500,-90.0900,2356,0
27546,206,120,"Galena","GAL",42.4200,-90.4300,3444,0
27550,206,120,"Galesburg","GAL",40.9500,-90.3800,32094,0
27593,206,120,"Galva","GAL",41.1700,-90.0400,2678,0
28137,206,120,"Geneseo","GEN",41.4500,-90.1500,6431,0
28145,206,120,"Geneva","GEN",41.8800,-88.3100,23974,0
28499,206,120,"Gillespie","GIL",39.1300,-89.8200,3231,0
28507,206,120,"Gilman","GIL",40.7700,-87.9900,1763,0
28686,206,120,"Glen Carbon","GLE",38.7600,-89.9700,11567,0
28737,206,120,"Glenview","GLE",42.0800,-87.8200,46539,0
28745,206,120,"Glenwood","GLE",41.5400,-87.6000,8726,0
29541,206,120,"Granite City","GRA",38.7100,-90.1300,30732,0
29763,206,120,"Greenup","GRE",39.2500,-88.1600,1485,0
30600,206,120,"Hanover Park","HAN",41.9800,-88.1400,37083,0
30774,206,120,"Harristown","HAR",39.8500,-89.0800,1230,0
30842,206,120,"Harvard","HAR",42.4200,-88.6200,8996,0
30847,206,120,"Harvey","HAR",41.6100,-87.6500,28812,0
30856,206,120,"Harwood Heights","HAR",41.9700,-87.8100,8314,0
31030,206,120,"Havana","HAV",40.3000,-90.0600,3469,0
31083,206,120,"Hawthorn Woods","HAW",42.2200,-88.0500,6957,0
31431,206,120,"Henry","HEN",41.1100,-89.3600,2491,0
31551,206,120,"Herrin","HER",37.8000,-89.0300,11472,0
31811,206,120,"Highland Park","HIG",42.1800,-87.8100,31403,0
31949,206,120,"Hinckley","HIN",41.7700,-88.6400,2081,0
31982,206,120,"Hinsdale","HIN",41.8000,-87.9300,18229,0
32142,206,120,"Hodgkins","HOD",41.7700,-87.8600,2146,0
32162,206,120,"Hoffman Estates","HOF",42.0600,-88.1400,50541,0
32472,206,120,"Hoopeston","HOO",40.4700,-87.6700,5729,0
33059,206,120,"Huntley","HUN",42.1600,-88.4200,16700,0
35554,206,120,"Johnsburg","JOH",42.3800,-88.2400,6480,0
35587,206,120,"Joliet","JLT",41.5300,-88.1200,134957,0
36890,206,120,"Kankakee","KAN",41.1200,-87.8600,26623,0
37975,206,120,"Kewanee","KEW",41.2400,-89.9300,12574,0
38532,206,120,"Kincaid","KIN",39.5900,-89.4100,1446,0
40906,206,120,"Lockport","LOC",41.5900,-88.0500,22146,0
41104,206,120,"Lyons","LYO",41.8100,-87.8200,10667,0
41700,206,120,"Lombard","LOM",41.8700,-88.0100,42836,0
42380,206,120,"La Grange","LA ",41.8100,-87.8700,15717,0
42400,206,120,"La Harpe","LA ",40.5800,-90.9700,1308,0
43950,206,120,"LaSalle","LAS",41.3300,-89.0900,9442,0
44759,206,120,"Lemont","LEM",41.6700,-87.9900,15042,0
45281,206,120,"Libertyville","LIB",42.2800,-87.9700,21236,0
45571,206,120,"Lincolnshire","LIN",42.1900,-87.9100,6583,0
45575,206,120,"Lincolnwood","LIN",42.0100,-87.7300,12148,0
45764,206,120,"Lisle","LIS",41.7900,-88.0900,21665,0
46411,206,120,"McHenry","MAC",42.3400,-88.2900,24169,0
47929,206,120,"Maple Park","MAP",41.9100,-88.6000,1198,0
48139,206,120,"Marengo","MAR",42.2500,-88.6100,7266,0
48306,206,120,"Marissa","MAR",38.2500,-89.7500,2059,0
48935,206,120,"Mattoon","MAT",39.4800,-88.3700,17711,0
49550,206,120,"Melrose Park","MEL",41.9000,-87.8600,23054,0
49882,206,120,"Metropolis","MET",37.1500,-88.7300,6267,0
50548,206,120,"Minooka","MIN",41.4600,-88.2600,5223,0
51118,206,120,"Moline","MOL",41.4900,-90.4900,42668,0
51215,206,120,"Monee","MON",41.4200,-87.7400,4772,0
51255,206,120,"Monmouth","MON",40.9100,-90.6400,9443,0
51906,206,120,"Morris","MOR",41.3700,-88.4300,12582,0
51958,206,120,"Morton","MOR",40.6100,-89.4700,15483,0
52124,206,120,"Mount Carmel","MOU",38.4100,-87.7600,7617,0
52177,206,120,"Mount Prospect","MOU",42.0700,-87.9400,55303,0
52281,206,120,"Moweaqua","MOW",39.6200,-89.0200,1821,0
52535,206,120,"Mundelein","MUN",42.2700,-88.0000,33012,0
54173,206,120,"Naperville","NAP",41.7600,-88.1500,143850,0
54403,206,120,"Nauvoo","NAU",40.5500,-91.3800,1219,0
55044,206,120,"New Athens","NEW",38.3300,-89.8800,2008,0
55046,206,120,"New Baden","NEW",38.5400,-89.7000,3074,0
55129,206,120,"New Lenox","NEW",41.5200,-87.9800,24315,0
55644,206,120,"Niles","NIL",42.0300,-87.8100,29765,0
56026,206,120,"Normal","NOR",40.5200,-89.0000,51331,0
56040,206,120,"Norris City","NOR",37.9800,-88.3300,1024,0
56103,206,120,"North Chicago","NOR",42.3200,-87.8600,37301,0
56254,206,120,"Northbrook","NOR",42.1300,-87.8300,34322,0
56396,206,120,"Oak Forest","OAK",41.6100,-87.7500,28122,0
56414,206,120,"Oak Lawn","OAK",41.7200,-87.7500,54767,0
56419,206,120,"Oak Park","OAK",41.8900,-87.7900,49509,0
56845,206,120,"O'Fallon","OFA",38.5900,-89.9100,25715,0
56916,206,120,"Oglesby","OGL",41.3000,-89.0600,3616,0
57646,206,120,"Orland Park","ORL",41.6100,-87.8500,55741,0
57920,206,120,"Oswego","OSW",41.6900,-88.3400,21547,0
57979,206,120,"Ottawa","OTT",41.3500,-88.8400,18897,0
58501,206,120,"Petersburg","PET",40.0100,-89.8500,2203,0
60037,206,120,"Polo","POL",41.9900,-89.5800,2481,0
60383,206,120,"Port Byron","POR",41.6100,-90.3400,1608,0
60583,206,120,"Posen","POS",0.0000,0.0000,4949,0
60910,206,120,"Preston Heights","PRE",41.4900,-88.0800,2408,0
62220,206,120,"Palatine","PAL",42.1100,-88.0400,67828,0
62400,206,120,"Palos Heights","PAL",41.6700,-87.8000,12821,0
62401,206,120,"Palos Hills","PAL",41.7000,-87.8300,17501,0
62402,206,120,"Palos Park","PAL",41.6700,-87.8300,4868,0
62455,206,120,"Pana","PAN",39.3900,-89.0800,5481,0
62900,206,120,"Park Ridge","PAR",42.0100,-87.8400,37034,0
63276,206,120,"Pawnee","PAW",39.5900,-89.5800,2574,0
63377,206,120,"Pecatonica","PEC",42.3100,-89.3600,2131,0
63479,206,120,"Pekin","PEK",40.5700,-89.6300,32743,0
63645,206,120,"Peoria","PEO",40.7400,-89.6100,113004,0
65485,206,120,"Roselle","ROS",41.9800,-88.0800,23119,0
65666,206,120,"Round Lake Beach","ROU",42.3800,-88.0800,29011,0
65669,206,120,"Round Lake","ROU",42.3500,-88.0900,12134,0
66441,206,120,"Rockford","RFD",42.2700,-89.0600,152765,0
66457,206,120,"Rock Island","ROC",41.4700,-90.5800,38383,0
66463,206,120,"Rock Falls","ROC",41.7700,-89.6900,9374,0
66673,206,120,"River Grove","RIV",41.9300,-87.8400,10278,0
71887,206,120,"Savanna","SAV",42.0900,-90.1600,3267,0
72095,206,120,"Schaumburg","SCH",42.0300,-88.0800,73451,0
73399,206,120,"Shelbyville","SHE",39.4100,-88.7900,4695,0
74529,206,120,"Skokie","SKO",42.0400,-87.7400,64227,0
75349,206,120,"South Holland","SOU",41.6000,-87.6000,21937,0
75667,206,120,"Spring Grove","SPR",42.4400,-88.2400,5314,0
75707,206,120,"Springfield","SPG",39.7800,-89.6400,115975,0
76102,206,120,"Steeleville","STE",38.0100,-89.6600,2002,0
76264,206,120,"Stillman Valley","STI",42.1100,-89.1800,1088,0
76477,206,120,"Streator","STR",41.1300,-88.8300,13960,0
77261,206,120,"Sycamore","SYC",41.9800,-88.7000,14145,0
78856,206,120,"Taylorville","TAY",39.5200,-89.2600,11197,0
79418,206,120,"Teutopolis","TEU",39.1300,-88.4700,1622,0
80072,206,120,"Tinley Park","TIN",41.5700,-87.8000,57244,0
80790,206,120,"Toulon","TOU",41.0900,-89.8600,1353,0
82521,206,120,"Urbana","URB",40.1100,-88.2100,39511,0
83395,206,120,"Villa Park","VIL",41.8900,-87.9800,22868,0
85114,206,120,"Vernon Hills","VER",42.2400,-87.9600,23510,0
85489,206,120,"Wauconda","WAU",42.2700,-88.1400,10269,0
85491,206,120,"Waukegan","WAU",42.3700,-87.8700,92695,0
86066,206,120,"Woodstock","WOO",42.3100,-88.4400,21769,0
86252,206,120,"West Chicago","WES",41.8900,-88.2200,26014,0
86275,206,120,"West Frankfort","WES",37.9000,-88.9300,8150,0
86513,206,120,"Wheaton","WHE",41.8600,-88.1100,54545,0
86518,206,120,"Wheeling","WHE",42.1300,-87.9200,35815,0
86630,206,120,"Wood River","WOO",38.8600,-90.0800,10971,0
86867,206,120,"Winnetka","WIN",42.1100,-87.7400,12284,0
86872,206,120,"Winnebago","WIN",42.2700,-89.2400,3030,0
87014,206,120,"Wilmette","WIL",42.0800,-87.7300,26871,0
89269,206,120,"Zion","ZIO",42.4600,-87.8400,24316,0
89546,206,120,"Zeigler","ZEI",37.9000,-89.0500,1643,0
92314,206,120,"Taylor Ridge","TR",41.2312,-90.4005,75,0
95355,206,120,"Bartelso","BAR",38.5367,-89.4661,595,0
1620,206,121,"Alice","ALI",27.7600,-98.0700,19589,0
1694,206,121,"Allen","ALL",33.1100,-96.6700,75868,0
1969,206,121,"Abilene","ABL",32.4500,-99.7400,114247,0
2397,206,121,"Alton North","ALT",26.3000,-98.3000,5541,0
2459,206,121,"Alvin","ALV",29.4300,-95.2500,22103,0
2539,206,121,"Amarillo","AMA",35.2000,-101.8200,181766,0
2980,206,121,"Andrews","AND",32.3200,-102.5500,9384,0
3046,206,121,"Angleton","ANG",29.1700,-95.4300,18856,0
4076,206,121,"Arlington","ARL",32.6900,-97.1300,367535,0
4992,206,121,"Austin","AUS",30.3100,-97.7500,678368,0
5170,206,121,"Azle","AZL",32.9000,-97.5300,10504,0
6900,206,121,"Bangs","BAN",31.7200,-99.1300,1622,0
7837,206,121,"Baytown","BAY",29.7500,-94.9700,67341,0
7959,206,121,"Beaumont","BMT",30.0900,-94.1400,111485,0
8071,206,121,"Bedford","BED",32.8500,-97.1300,49185,0
8112,206,121,"Beeville","BEE",28.4100,-97.7500,13004,0
8308,206,121,"Bellaire","BEL",29.7000,-95.4600,17436,0
8403,206,121,"Bellville","BEL",29.9500,-96.2600,4377,0
9964,206,121,"Blanco","BLA",30.1000,-98.4200,1630,0
10082,206,121,"Blossom","BLO",33.6600,-95.3900,1471,0
10666,206,121,"Bonham","BON",33.5800,-96.1800,10782,0
10808,206,121,"Borger","BOR",35.6600,-101.4000,13408,0
11488,206,121,"Breckenridge","BRE",32.7600,-98.9000,5545,0
11557,206,121,"Brenham","BRE",30.1600,-96.4000,14609,0
11964,206,121,"Brownsville","BRV",25.9300,-97.4800,168015,0
11970,206,121,"Brownwood","BRO",31.7200,-98.9800,19534,0
12059,206,121,"Bryan","BRY",30.6700,-96.3700,69621,0
12211,206,121,"Buda","BUD",30.0900,-97.8400,4870,0
12505,206,121,"Bulverde","BUL",29.7400,-98.4500,4285,0
12708,206,121,"Burleson","BUR",32.5300,-97.3300,28534,0
12728,206,121,"Burnet","BUR",30.7600,-98.2300,5422,0
13270,206,121,"Childress","CHI",34.4300,-100.2000,6557,0
13831,206,121,"Cisco","CIS",32.3900,-98.9800,3721,0
14043,206,121,"Cleburne","CLE",32.3500,-97.4100,28981,0
14162,206,121,"Cloverleaf","CLO",29.7900,-95.1700,26557,0
14410,206,121,"Coleman","COL",31.8300,-99.4300,4742,0
14445,206,121,"College Station","COL",30.6000,-96.3100,78533,0
14454,206,121,"Colleyville","COL",32.8900,-97.1500,22325,0
14648,206,121,"Comanche","COM",31.9000,-98.6000,4147,0
14871,206,121,"Conroe","CON",30.3200,-95.4700,41643,0
14929,206,121,"Converse","CON",29.5100,-98.3100,12155,0
14990,206,121,"Coppell","COP",32.9600,-96.9900,39574,0
15073,206,121,"Corinth","COR",33.1400,-97.0700,19892,0
15185,206,121,"Corpus Christi","CC",27.7100,-97.2900,280382,0
15212,206,121,"Corsicana","COR",32.0800,-96.4600,26037,0
15546,206,121,"Crane","CRA",31.4000,-102.3500,3040,0
15695,206,121,"Crockett","CRO",31.3200,-95.4600,6991,0
15806,206,121,"Crystal City","CRY",28.6800,-99.8300,7093,0
15913,206,121,"Cuero","CUE",29.0900,-97.2900,6679,0
17196,206,121,"Canyon","CAN",34.9800,-101.9200,13036,0
17604,206,121,"Carrollton","CRL",32.9900,-96.9000,120792,0
18106,206,121,"Cedar Hill","CED",32.5800,-96.9600,44049,0
18111,206,121,"Cedar Park","CED",30.5100,-97.8300,51695,0
18177,206,121,"Center","CEN",31.5100,-96.4200,5727,0
18813,206,121,"Channelview","CHA",29.7900,-95.1200,31924,0
19611,206,121,"Duncanville","DUN",32.6500,-96.9100,34991,0
19672,206,121,"Dumas","DUM",35.8600,-101.9600,13629,0
20135,206,121,"Denison","DEN",33.7600,-96.5600,23680,0
20162,206,121,"Denton","DNT",33.2100,-97.1300,100975,0
20369,206,121,"Devine","DEV",29.1400,-98.9100,4423,0
20546,206,121,"Dickinson","DIC",29.4500,-95.0700,18348,0
21754,206,121,"Dalhart","DAL",36.0600,-102.5100,7088,0
21777,206,121,"Dallas","DAL",32.7900,-96.7700,1211704,0
22361,206,121,"Deer Park","DEE",29.6900,-95.1200,28772,0
22428,206,121,"Del Rio","DEL",29.3800,-100.9000,36068,0
22565,206,121,"Eastland","EAS",32.4000,-98.8200,3801,0
22778,206,121,"Edinburg","EDI",26.3000,-98.1600,60509,0
23024,206,121,"El Campo","EL ",29.2000,-96.2800,10760,0
23176,206,121,"El Paso","EP",31.8500,-106.4400,597181,0
23348,206,121,"Electra","ELE",34.0300,-98.9200,2978,0
23511,206,121,"Elsa","ELS",26.2900,-97.9900,6513,0
23726,206,121,"Ennis","ENN",32.3400,-96.6300,19518,0
24432,206,121,"Eagle Lake","EAG",29.5900,-96.3300,3700,0
24471,206,121,"East Bernard","EAS",29.5300,-96.0700,1828,0
24568,206,121,"Fulshear","FUL",29.6900,-95.9000,1023,0
24713,206,121,"Frisco","FRI",33.1400,-96.8100,71025,0
24846,206,121,"Freer","FRE",27.8800,-98.6200,3051,0
24884,206,121,"Fredericksburg","FRE",30.2700,-98.8700,10927,0
25145,206,121,"Fort Worth","FW",32.7500,-97.3400,618119,0
25159,206,121,"Fort Stockton","FOR",30.8900,-102.8800,7147,0
25207,206,121,"Fort Hood","FOR",31.1300,-97.7700,32952,0
25876,206,121,"Flower Mound","FLO",33.0300,-97.0900,66618,0
26056,206,121,"Forney","FOR",32.7500,-96.4700,9048,0
27597,206,121,"Galveston","GAL",29.3000,-94.8100,56420,0
27781,206,121,"Garden Ridge","GAR",29.6300,-98.3100,2348,0
27837,206,121,"Garland","GAR",32.9100,-96.6300,217219,0
28197,206,121,"Georgetown","GEO",30.6500,-97.6900,38895,0
28697,206,121,"Glen Rose","GLE",32.2300,-97.7600,2527,0
28958,206,121,"Goliad","GOL",28.6700,-97.3900,2028,0
29459,206,121,"Granbury","GRA",32.4400,-97.7900,6816,0
29498,206,121,"Grand Prairie","GPR",32.6900,-97.0200,141122,0
29503,206,121,"Grand Saline","GRA",32.6700,-95.7100,3178,0
29578,206,121,"Grapevine","GRA",32.9300,-97.0700,49666,0
30405,206,121,"Hallettsville","HAL",29.4400,-96.9400,2492,0
30415,206,121,"Hallsville","HAL",32.5000,-94.5700,2834,0
30717,206,121,"Harlingen","HAR",26.2000,-97.6900,63159,0
31166,206,121,"Hearne","HEA",30.8800,-96.5900,4609,0
31246,206,121,"Heidelberg","HEI",26.2000,-97.8800,1740,0
31350,206,121,"Helotes","HEL",29.5800,-98.6900,5968,0
31383,206,121,"Hempstead","HEM",30.1000,-96.0800,7024,0
31473,206,121,"Hereford","HER",34.8200,-102.4000,14372,0
31641,206,121,"Hewitt","HEW",31.4500,-97.1900,12981,0
31814,206,121,"Highland Village","HIG",33.0900,-97.0600,15365,0
32292,206,121,"Holliday","HOL",33.8200,-98.6900,1753,0
32430,206,121,"Hondo","HON",29.3500,-99.1500,8410,0
32436,206,121,"Honey Grove","HON",33.5800,-95.9100,1806,0
32468,206,121,"Hooks","HOO",33.4700,-94.2900,2906,0
32688,206,121,"Houston","HOU",29.7700,-95.3900,2027712,0
32924,206,121,"Hughes Springs","HUG",33.0000,-94.6300,1835,0
32999,206,121,"Humble","HUM",29.9900,-95.2600,14723,0
33091,206,121,"Hurst","HUR",32.8400,-97.1800,37749,0
33126,206,121,"Hutto","HUT",30.5400,-97.5500,6979,0
33511,206,121,"Italy","ITA",32.1800,-96.8800,2093,0
33714,206,121,"Irving","IRV",32.8600,-96.9700,193825,0
34533,206,121,"Ingleside","ING",27.8700,-97.2000,9630,0
34753,206,121,"Jacksboro","JAC",33.2200,-98.1600,4608,0
35617,206,121,"Jonestown","JON",30.5000,-97.9200,1791,0
35804,206,121,"Junction","JUN",30.4900,-99.7700,2655,0
37217,206,121,"Karnes City","KAR",28.8800,-97.9000,3359,0
37454,206,121,"Katy","KAT",29.8000,-95.8200,13371,0
37706,206,121,"Keller","KEL",32.9300,-97.2300,37487,0
37793,206,121,"Kenedy","KEN",28.8200,-97.8500,3350,0
37910,206,121,"Kerrville","KER",30.0400,-99.1400,21894,0
38432,206,121,"Kilgore","KIL",32.3900,-94.8700,11509,0
38456,206,121,"Killeen","KLN",31.1000,-97.7200,103009,0
38617,206,121,"Kingsville","KIN",27.5100,-97.8600,25264,0
40191,206,121,"Krum","KRU",33.2600,-97.2400,3115,0
40732,206,121,"Kyle","KYL",29.9900,-97.8800,18035,0
40902,206,121,"Lockhart","LOC",29.8700,-97.6800,13854,0
40904,206,121,"Lockney","LOC",34.1200,-101.4400,1894,0
41464,206,121,"Lufkin","LUF",31.3300,-94.7300,33667,0
41533,206,121,"Lucas","LUC",33.0800,-96.5800,3922,0
41565,206,121,"Lubbock","LBK",33.5800,-101.8800,211387,0
41831,206,121,"Longview","LON",32.5200,-94.7600,75920,0
42030,206,121,"Lost Creek","LOS",30.3000,-97.8400,5073,0
42071,206,121,"Louise","LOU",29.1100,-96.4000,1072,0
42187,206,121,"La Casita-Garciasville","LA ",0.0000,0.0000,2904,0
42569,206,121,"La Porte","LA ",29.6700,-95.0400,33740,0
43220,206,121,"Lake Jackson","LAK",29.0400,-95.4500,27127,0
43458,206,121,"Lamesa","LAM",32.7300,-101.9600,9157,0
43842,206,121,"Laredo","LAR",27.5300,-99.4900,210769,0
44514,206,121,"League City","LEA",29.4900,-95.1100,61894,0
44871,206,121,"Leonard","LEO",33.3800,-96.2500,2012,0
45171,206,121,"Lewisville","LEW",33.0400,-96.9800,93907,0
45869,206,121,"Live Oak","LIV",29.5500,-98.3400,10193,0
46324,206,121,"McAllen","MCA",26.2200,-98.2400,122578,0
46441,206,121,"McKinney","MAC",33.2000,-96.6500,97651,0
48514,206,121,"Marshall","MAR",32.5400,-94.3500,23882,0
48535,206,121,"Mart","MAR",31.5400,-96.8300,2206,0
48570,206,121,"Martindale","MAR",29.8500,-97.8400,1023,0
49693,206,121,"Mercedes","MER",26.1500,-97.9200,14227,0
49832,206,121,"Mesquite","MSQ",32.7700,-96.6000,131337,0
49930,206,121,"Mexia","MEX",31.6800,-96.4800,6746,0
50143,206,121,"Midland","MID",32.0300,-102.1000,97782,0
50502,206,121,"Mineral Wells","MIN",32.8200,-98.0800,16993,0
50724,206,121,"Mission","MIS",26.2100,-98.3200,61486,0
50731,206,121,"Missouri City","MIS",29.5700,-95.5400,69715,0
52664,206,121,"Murphy","MUR",33.0200,-96.6100,13089,0
53761,206,121,"Nacogdoches","NAC",31.6100,-94.6500,30691,0
54425,206,121,"Navasota","NAV",30.3900,-96.0900,7488,0
54573,206,121,"Nederland","NED",29.9700,-94.0000,16679,0
55059,206,121,"New Braunfels","NEW",29.7000,-98.1200,45840,0
55191,206,121,"New Summerfield","NEW",31.9800,-95.0900,1075,0
56194,206,121,"North Richland Hills","NOR",32.8600,-97.2200,62821,0
56814,206,121,"Odessa","ODE",31.8700,-102.3500,91256,0
58250,206,121,"Ozona","OZO",30.7100,-101.2000,3572,0
58364,206,121,"Perryton","PER",36.4000,-100.8000,7744,0
58664,206,121,"Pflugerville","PFL",30.4400,-97.6200,29541,0
59436,206,121,"Plains","PLA",0.0000,0.0000,1414,0
59475,206,121,"Plano","PLA",33.0500,-96.7500,253372,0
59563,206,121,"Pleasanton","PLE",28.9700,-98.4800,9507,0
60375,206,121,"Port Arthur","POR",29.9000,-93.9300,56945,0
60661,206,121,"Pottsboro","POT",33.7600,-96.6700,1804,0
61138,206,121,"Prosper","PRO",33.2400,-96.8000,3549,0
