team_id,player_id,list_id
19,17591,1
19,17443,2
19,17443,3
19,17622,1
19,17592,2
19,17592,3
19,17597,1
19,16919,2
19,16919,3
19,17038,1
19,17591,2
19,17591,3
19,17495,1
19,17622,2
19,17622,3
19,17597,2
19,17597,3
19,17506,1
19,17038,2
19,17038,3
19,17508,1
19,17676,1
20,16944,1
20,16268,2
20,7966,3
20,17562,1
20,17098,2
20,8433,3
20,17285,1
20,17284,2
20,15559,3
20,7966,1
20,16624,2
20,15999,3
20,8433,1
20,17498,2
20,16268,3
20,15559,1
20,16728,2
20,17562,3
20,17382,1
20,15559,2
20,16624,3
20,15999,1
20,8433,2
20,17285,3
20,16268,1
20,17124,2
20,16728,3
20,17385,1
20,17011,2
20,16765,3
20,18239,1
20,16944,2
20,16969,3
20,16624,1
20,17562,2
20,17011,3
20,16,1
20,7966,2
20,17065,3
20,17567,1
20,17256,2
20,17098,3
20,16728,1
20,16765,2
20,17124,3
20,17541,1
20,17147,2
20,17147,3
20,16765,1
20,16969,2
20,17256,3
20,16969,1
20,17548,2
20,17284,3
20,17011,1
20,15999,2
20,17315,3
20,19,1
20,17315,2
20,17386,3
20,21132,1
20,17285,2
20,17498,3
20,17065,1
20,17382,2
20,17548,3
20,17098,1
20,17065,2
20,16944,3
20,17124,1
20,17385,2
20,17382,3
20,17147,1
20,17386,2
20,17385,3
20,17044,1
20,18239,2
20,18239,3
20,16,2
20,16,3
20,17256,1
20,17567,2
20,17567,3
20,17541,2
20,17541,3
20,17284,1
20,19,2
20,19,3
20,21132,2
20,21132,3
20,17315,1
20,17044,2
20,17044,3
20,17386,1
20,17498,1
20,17548,1
21,5612,1
21,16809,2
21,5612,3
21,17488,4
21,7316,1
21,15791,2
21,7316,3
21,17059,4
21,8137,1
21,16405,2
21,8137,3
21,15965,1
21,15598,2
21,11806,3
21,11806,1
21,8461,2
21,14238,3
21,14238,1
21,16476,2
21,8461,3
21,8461,1
21,17274,2
21,15575,3
21,15575,1
21,8137,2
21,15598,3
21,15598,1
21,17568,2
21,15791,3
21,15791,1
21,17499,2
21,16297,3
21,15959,1
21,17451,2
21,16395,3
21,17059,1
21,16965,2
21,16405,3
21,17488,1
21,16395,2
21,16448,3
21,16297,1
21,16297,2
21,16809,3
21,16395,1
21,16953,2
21,16953,3
21,16405,1
21,15575,2
21,16965,3
21,16448,1
21,17590,2
21,16476,3
21,20562,1
21,16448,2
21,17274,3
21,16809,1
21,11806,2
21,17499,3
21,17649,1
21,15959,2
21,17507,3
21,17174,1
21,17507,2
21,17568,3
21,16953,1
21,5612,2
21,17623,3
21,16965,1
21,7316,2
21,17451,3
21,16476,1
21,14238,2
21,17590,3
21,17274,1
21,17623,2
21,15959,3
21,17451,1
21,15965,2
21,16192,3
21,17590,1
21,17649,2
21,15965,3
21,16192,1
21,17174,2
21,17059,3
21,16741,1
21,20562,2
21,17649,3
21,17499,1
21,16192,2
21,20562,3
21,17507,1
21,16741,2
21,17174,3
21,17568,1
21,17473,2
21,16741,3
21,17473,1
21,17378,2
21,17473,3
21,17378,1
21,17700,2
21,17378,3
21,17623,1
21,23650,2
21,17700,3
21,17700,1
21,23650,3
21,23650,1
22,1790,1
22,16437,2
22,1790,3
22,17278,4
22,2404,1
22,16152,2
22,2404,3
22,16926,1
22,16388,2
22,17037,3
22,17040,1
22,1790,2
22,17020,3
22,15687,1
22,16926,2
22,15687,3
22,15738,1
22,16006,2
22,15738,3
22,17037,1
22,2404,2
22,17218,3
22,17328,1
22,17370,2
22,15898,3
22,15898,1
22,16416,2
22,16006,3
22,16006,1
22,17040,2
22,16016,3
22,16016,1
22,17135,2
22,16030,3
22,16030,1
22,17037,2
22,16152,3
22,17020,1
22,16289,2
22,16289,3
22,16152,1
22,15687,2
22,16388,3
22,16289,1
22,15898,2
22,16416,3
22,16388,1
22,17238,2
22,16437,3
22,16416,1
22,16958,2
22,16683,3
22,16437,1
22,17020,2
22,17321,3
22,16683,1
22,17218,2
22,16958,3
22,17218,1
22,16016,2
22,17135,3
22,17321,1
22,17321,2
22,17238,3
22,16958,1
22,15738,2
22,17278,3
22,17416,1
22,16683,2
22,17370,3
22,15426,1
22,16030,2
22,17416,3
22,17509,1
22,17416,2
22,15426,3
22,17083,1
22,17328,2
22,16926,3
22,17135,1
22,15426,2
22,17328,3
22,16282,1
22,17509,2
22,17040,3
22,17238,1
22,17083,2
22,17509,3
22,17278,1
22,16282,2
22,17083,3
22,17359,1
22,17359,2
22,16282,3
22,17612,1
22,17612,2
22,17359,3
22,17757,1
22,17757,2
22,17612,3
22,17370,1
22,17624,2
22,17757,3
22,17624,1
22,22375,2
22,17624,3
22,22375,1
22,17363,2
22,22375,3
22,17363,1
22,20931,2
22,17363,3
22,20931,1
22,20931,3
23,15,1
23,15915,2
23,15,3
23,5204,1
23,16618,2
23,5204,3
23,17228,1
23,16892,2
23,11439,3
23,11439,1
23,15189,2
23,15189,3
23,15189,1
23,16143,2
23,15688,3
23,15688,1
23,16365,2
23,15761,3
23,17405,1
23,15688,2
23,15915,3
23,15761,1
23,17157,2
23,15954,3
23,15915,1
23,17598,2
23,16035,3
23,15954,1
23,16035,2
23,16143,3
23,16035,1
23,16419,2
23,16365,3
23,16143,1
23,17389,2
23,16419,3
23,17389,1
23,16586,2
23,16572,3
23,16365,1
23,11439,2
23,16586,3
23,16634,1
23,15954,2
23,16618,3
23,16419,1
23,15761,2
23,16677,3
23,16572,1
23,16572,2
23,17405,3
23,16586,1
23,16949,2
23,16892,3
23,16618,1
23,17227,2
23,16925,3
23,17557,1
23,5204,2
23,16949,3
23,16677,1
23,15,2
23,17157,3
23,18678,1
23,16677,2
23,17227,3
23,21889,1
23,17405,2
23,17598,3
23,16892,1
23,16925,2
23,16634,3
23,16925,1
23,16634,2
23,17557,3
23,17602,1
23,17228,2
23,17389,3
23,16949,1
23,17557,2
23,17228,3
23,17157,1
23,18678,2
23,18678,3
23,17227,1
23,21889,2
23,21889,3
23,19920,1
23,17602,2
23,17602,3
23,17345,1
23,19920,2
23,19920,3
23,17402,1
23,17345,2
23,17345,3
23,17686,1
23,17402,2
23,17402,3
23,16617,1
23,17686,2
23,17686,3
23,23647,1
23,16617,2
23,16617,3
23,23647,2
23,17598,1
24,24,1
24,3552,2
24,24,3
24,15697,1
24,16918,2
24,3552,3
24,17377,1
24,12278,2
24,12278,3
24,3552,1
24,16509,2
24,15525,3
24,12278,1
24,17335,2
24,15535,3
24,15525,1
24,15535,2
24,15893,3
24,15535,1
24,16954,2
24,15984,3
24,15701,1
24,17377,2
24,16258,3
24,1968,1
24,17604,2
24,16509,3
24,15893,1
24,1968,2
24,17377,3
24,15984,1
24,16052,2
24,16875,3
24,16052,1
24,16659,2
24,16918,3
24,16659,1
24,15984,2
24,16954,3
24,16400,1
24,15525,2
24,17133,3
24,16258,1
24,16875,2
24,17143,3
24,18560,1
24,15893,2
24,17179,3
24,17606,1
24,17195,2
24,17195,3
24,17180,1
24,17179,2
24,17311,3
24,16509,1
24,16400,2
24,17335,3
24,17411,1
24,17133,2
24,17604,3
24,17605,1
24,18560,2
24,1968,3
24,18835,1
24,17311,2
24,16052,3
24,19126,1
24,16258,2
24,16659,3
24,16875,1
24,17143,2
24,16400,3
24,16918,1
24,24,2
24,18560,3
24,16954,1
24,15697,2
24,17606,3
24,19818,1
24,15701,2
24,17180,3
24,17133,1
24,17606,2
24,15697,3
24,17143,1
24,17180,2
24,15701,3
24,17179,1
24,17411,2
24,17411,3
24,17429,1
24,17605,2
24,17605,3
24,17195,1
24,18835,2
24,18835,3
24,17311,1
24,19126,2
24,19126,3
24,17634,1
24,19818,2
24,19818,3
24,17752,1
24,17429,2
24,17429,3
24,17335,1
24,17634,2
24,17634,3
24,17752,2
24,17752,3
24,17604,1
25,12440,1
25,15675,2
25,5657,3
25,15707,4
25,15736,1
25,5657,2
25,11164,3
25,16015,4
25,17281,1
25,16430,2
25,11984,3
25,5657,1
25,16032,2
25,13915,3
25,15716,1
25,17275,2
25,15594,3
25,11164,1
25,16162,2
25,15675,3
25,11984,1
25,17052,2
25,15707,3
25,17456,1
25,16611,2
25,15771,3
25,13915,1
25,15983,2
25,15851,3
25,15594,1
25,12440,2
25,15983,3
25,15675,1
25,15736,2
25,15736,3
25,15707,1
25,17281,2
25,16032,3
25,17172,1
25,15716,2
25,16162,3
25,15771,1
25,13915,2
25,16412,3
25,15851,1
25,16412,2
25,16430,3
25,15983,1
25,15771,2
25,17281,3
25,16015,1
25,11984,2
25,16560,3
25,16032,1
25,16560,2
25,16611,3
25,19848,1
25,11164,2
25,17039,3
25,16162,1
25,17270,2
25,17052,3
25,4,1
25,15594,2
25,12440,3
25,17630,1
25,17456,2
25,17270,3
25,13,1
25,15851,2
25,17275,3
25,16412,1
25,17039,2
25,15716,3
25,16430,1
25,17172,2
25,17456,3
25,18883,1
25,19848,2
25,17172,3
25,16560,1
25,4,2
25,19848,3
25,16611,1
25,17630,2
25,4,3
25,17580,1
25,13,2
25,17630,3
25,17039,1
25,18883,2
25,13,3
25,17052,1
25,17580,2
25,18883,3
25,5,1
25,5,2
25,17580,3
25,17733,1
25,17733,2
25,5,3
25,17270,1
25,20399,2
25,17733,3
25,17275,1
25,23644,2
25,20399,3
25,20399,1
25,23644,1
26,17497,1
26,15486,2
26,17497,3
26,19597,4
26,638,1
26,15724,2
26,638,3
26,1863,1
26,1863,2
26,1863,3
26,16911,1
26,16957,2
26,5445,3
26,5445,1
26,16494,2
26,15486,3
26,15486,1
26,5445,2
26,15724,3
26,15724,1
26,16641,2
26,15780,3
26,15780,1
26,17240,2
26,16096,3
26,16096,1
26,17512,2
26,16193,3
26,16193,1
26,16096,2
26,16494,3
26,17043,1
26,16829,2
26,16574,3
26,16494,1
26,17728,2
26,16641,3
26,19597,1
26,17056,2
26,16829,3
26,16574,1
26,17128,2
26,16957,3
26,16641,1
26,16574,2
26,17056,3
26,17588,1
26,17249,2
26,17128,3
26,17729,1
26,638,2
26,17240,3
26,16829,1
26,15780,2
26,17241,3
26,17527,1
26,17343,2
26,17249,3
26,16957,1
26,17342,2
26,17304,3
26,17127,1
26,16911,2
26,17342,3
26,17056,1
26,17241,2
26,17343,3
26,16743,1
26,16193,2
26,17512,3
26,17128,1
26,17304,2
26,17728,3
26,17240,1
26,17497,2
26,17527,3
26,17241,1
26,17043,2
26,16911,3
26,17249,1
26,17588,2
26,17043,3
26,17304,1
26,17729,2
26,17588,3
26,17342,1
26,17527,2
26,17729,3
26,17343,1
26,17127,2
26,17127,3
26,17637,1
26,16743,2
26,16743,3
26,17704,1
26,17637,2
26,17637,3
26,17512,1
26,17704,2
26,17704,3
26,19653,1
26,19653,2
26,19653,3
26,17765,1
26,17765,2
26,17765,3
26,21,1
26,21,2
26,21,3
26,17728,1
27,17070,1
27,17320,2
27,17070,3
27,7627,1
27,16284,2
27,15565,3
27,17652,1
27,16417,2
27,15989,3
27,16539,1
27,17235,2
27,16134,3
27,15565,1
27,17070,2
27,16186,3
27,15989,1
27,16974,2
27,16284,3
27,16134,1
27,17166,2
27,16417,3
27,16186,1
27,16186,2
27,16485,3
27,17519,1
27,16870,2
27,16613,3
27,16197,1
27,16539,2
27,16662,3
27,16284,1
27,17519,2
27,16854,3
27,16417,1
27,16197,2
27,16870,3
27,16485,1
27,16613,2
27,16899,3
27,16639,1
27,16485,2
27,16974,3
27,16613,1
27,16978,2
27,16978,3
27,19628,1
27,16134,2
27,17033,3
27,16662,1
27,16662,2
27,16539,3
27,17388,1
27,17652,2
27,17166,3
27,17570,1
27,17464,2
27,17235,3
27,16854,1
27,16854,2
27,17316,3
27,19206,1
27,17316,2
27,17320,3
27,16870,1
27,15565,2
27,17464,3
27,17490,1
27,17033,2
27,17519,3
27,16899,1
27,15989,2
27,16197,3
27,16974,1
27,16899,2
27,17652,3
27,16978,1
27,7627,2
27,16639,3
27,17033,1
27,16639,2
27,7627,3
27,19918,1
27,19628,2
27,19628,3
27,20387,1
27,17388,2
27,17388,3
27,17166,1
27,17570,2
27,17570,3
27,17235,1
27,19206,2
27,19206,3
27,17316,1
27,17490,2
27,17490,3
27,17320,1
27,19918,2
27,19918,3
27,17675,1
27,20387,2
27,20387,3
27,17464,1
27,17675,2
27,17675,3
27,23643,1
27,23643,2
28,9900,1
28,16208,2
28,6593,3
28,14405,4
28,6593,1
28,16569,2
28,17422,3
28,15639,4
28,16770,1
28,17146,2
28,15472,3
28,17134,4
28,17422,1
28,15472,2
28,15568,3
28,17627,4
28,14405,1
28,16215,2
28,15838,3
28,15472,1
28,15838,2
28,16151,3
28,15568,1
28,16841,2
28,16208,3
28,17383,1
28,15568,2
28,16275,3
28,15838,1
28,16329,3
28,16100,1
28,17797,2
28,16215,3
28,25,1
28,21052,2
28,17627,3
28,16345,1
28,9900,2
28,17797,3
28,16215,1
28,17151,2
28,16569,3
28,16151,1
28,16275,2
28,16608,3
28,16208,1
28,16889,2
28,9900,3
28,16275,1
28,16329,2
28,21052,3
28,16329,1
28,17373,2
28,17134,1
28,17543,2
28,16841,3
28,17797,1
28,16608,2
28,16889,3
28,21052,1
28,17493,2
28,17146,3
28,16569,1
28,16151,2
28,17151,3
28,16608,1
28,6593,2
28,17373,3
28,16071,1
28,17493,3
28,17627,1
28,16946,2
28,17543,3
28,16946,1
28,17422,2
28,16946,3
28,16841,1
28,17383,2
28,16473,3
28,16889,1
28,16770,2
28,25,3
28,16473,1
28,16345,2
28,16071,3
28,19076,1
28,16100,2
28,16100,3
28,17146,1
28,25,2
28,17383,3
28,17151,1
28,16071,2
28,16770,3
28,17735,1
28,16473,2
28,16345,3
28,17373,1
28,19076,2
28,19076,3
28,17735,2
28,17735,3
28,17493,1
28,17543,1
28,15639,1
29,11997,1
29,16205,2
29,956,3
29,956,1
29,2159,2
29,1031,3
29,1031,1
29,8249,2
29,2159,3
29,2159,1
29,14781,2
29,4753,3
29,4753,1
29,17501,2
29,8249,3
29,8249,1
29,16920,2
29,17234,3
29,17358,1
29,17082,2
29,14781,3
29,14781,1
29,16860,2
29,15938,3
29,15938,1
29,17233,2
29,16057,3
29,16057,1
29,17533,2
29,16110,3
29,16110,1
29,17358,2
29,16205,3
29,16205,1
29,16740,2
29,16860,3
29,16740,1
29,16057,2
29,16920,3
29,17487,1
29,15938,2
29,16973,3
29,16860,1
29,956,2
29,17009,3
29,16920,1
29,17203,2
29,17082,3
29,16973,1
29,4753,2
29,17184,3
29,17009,1
29,16973,2
29,17203,3
29,17234,1
29,16822,2
29,17233,3
29,17082,1
29,21747,2
29,17501,3
29,16822,1
29,1031,2
29,17503,3
29,17184,1
29,17184,2
29,17533,3
29,21747,1
29,17503,2
29,17358,3
29,17203,1
29,16110,2
29,16740,3
29,17233,1
29,17009,2
29,16822,3
29,17415,1
29,11997,2
29,17487,3
29,17651,1
29,17487,2
29,21747,3
29,22379,1
29,17234,2
29,11997,3
29,18291,1
29,17415,2
29,17415,3
29,17476,1
29,17651,2
29,17651,3
29,17444,1
29,22379,2
29,22379,3
29,17500,1
29,18291,2
29,18291,3
29,17501,1
29,17476,2
29,17476,3
29,17503,1
29,17444,2
29,17444,3
29,17533,1
29,17500,2
29,17500,3
30,16246,1
30,16880,2
30,16246,3
30,17472,4
30,3491,1
30,15872,2
30,3491,3
30,17587,4
30,15584,1
30,16997,2
30,15533,3
30,15533,1
30,17239,2
30,16982,3
30,17608,1
30,16704,2
30,15872,3
30,16982,1
30,16583,2
30,19885,3
30,15872,1
30,15902,2
30,15902,3
30,19885,1
30,17034,2
30,15912,3
30,15902,1
30,16149,2
30,16119,3
30,15912,1
30,17164,2
30,16149,3
30,16119,1
30,17608,2
30,16174,3
30,16149,1
30,17224,2
30,16583,3
30,16174,1
30,16174,2
30,16704,3
30,17472,1
30,15533,2
30,16843,3
30,17587,1
30,16119,2
30,16880,3
30,16638,1
30,15912,2
30,16997,3
30,17418,1
30,17212,2
30,17034,3
30,16583,1
30,16246,2
30,17149,3
30,17609,1
30,17314,2
30,17164,3
30,17743,1
30,17149,2
30,17212,3
30,16704,1
30,16982,2
30,17224,3
30,16843,1
30,3491,2
30,17239,3
30,16880,1
30,16843,2
30,17314,3
30,22328,1
30,19885,2
30,17418,3
30,16997,1
30,17418,2
30,17609,3
30,17034,1
30,15584,2
30,17608,3
30,17149,1
30,16638,2
30,17743,3
30,17164,1
30,17609,2
30,15584,3
30,17212,1
30,17743,2
30,16638,3
30,17224,1
30,22328,2
30,22328,3
30,17239,1
30,17314,1
31,16945,1
31,16945,2
31,16444,1
31,16444,2
31,19165,1
31,19165,2
31,19685,1
31,19685,2
31,20488,1
31,20488,2
31,16784,1
31,16784,2
31,16130,1
31,16130,2
31,15734,1
31,15734,2
31,20083,1
31,20083,2
31,17693,1
31,17693,2
31,15631,1
31,15631,2
31,20559,1
31,20559,2
31,15731,1
31,15731,2
31,16000,1
31,16000,2
31,16916,1
31,16916,2
31,17107,1
31,17107,2
31,16523,1
31,16523,2
31,17631,1
31,17631,2
31,17576,1
31,17576,2
31,16214,1
31,16214,2
31,19888,1
31,19888,2
31,16631,1
31,16631,2
31,16847,1
31,16847,2
31,16857,1
31,16857,2
31,17206,1
31,17206,2
31,19279,1
31,19279,2
31,16465,1
31,16465,2
31,15288,1
31,15288,2
32,17714,1
32,17714,2
32,9918,1
32,9918,2
32,17091,1
32,17091,2
32,20770,1
32,20770,2
32,22947,1
32,22947,2
32,19919,1
32,19919,2
32,17462,1
32,17462,2
32,18959,1
32,18959,2
32,18938,1
32,18938,2
32,1189,1
32,1189,2
32,15976,1
32,15976,2
32,20604,1
32,20604,2
32,20509,1
32,20509,2
32,15523,1
32,15523,2
32,19939,1
32,19939,2
32,17688,1
32,17688,2
32,20364,1
32,20364,2
32,16914,1
32,16914,2
32,16763,1
32,16763,2
32,17518,1
32,17518,2
33,16382,1
33,16382,2
33,16445,1
33,16445,2
33,10559,1
33,10559,2
33,16727,1
33,16727,2
33,16062,1
33,16062,2
33,20591,1
33,20591,2
33,17165,1
33,17165,2
33,21250,1
33,21250,2
33,21100,1
33,21100,2
33,18688,1
33,18688,2
33,22000,1
33,22000,2
33,20504,1
33,20504,2
33,19476,1
33,19476,2
33,19152,1
33,19152,2
33,16839,1
33,16839,2
33,18024,1
33,18024,2
33,20269,1
33,20269,2
33,19043,1
33,19043,2
33,19739,1
33,19739,2
33,15870,1
33,15870,2
33,18225,1
33,18225,2
33,19221,1
33,19221,2
33,19361,1
33,19361,2
33,16089,1
33,16089,2
33,18895,1
33,18895,2
34,17730,1
34,17730,2
34,15518,1
34,15518,2
34,8308,1
34,8308,2
34,17719,1
34,17719,2
34,17706,1
34,17706,2
34,19019,1
34,19019,2
34,16393,1
34,16393,2
34,20870,1
34,20870,2
34,20270,1
34,20270,2
34,21650,1
34,21650,2
34,16620,1
34,16620,2
34,19560,1
34,19560,2
34,20200,1
34,20200,2
34,17635,1
34,17635,2
34,9557,1
34,9557,2
34,19985,1
34,19985,2
34,16738,1
34,16738,2
34,17475,1
34,17475,2
34,17796,1
34,17796,2
34,20577,1
34,20577,2
34,16813,1
34,16813,2
34,17715,1
34,17715,2
34,17871,1
34,17871,2
34,18970,1
34,18970,2
34,16597,1
34,16597,2
34,16789,1
34,16789,2
34,17014,1
34,17014,2
35,22299,1
35,22299,2
35,16872,1
35,16872,2
35,16647,1
35,16647,2
35,21156,1
35,21156,2
35,17601,1
35,17601,2
35,22136,1
35,22136,2
35,16897,1
35,16897,2
35,21790,1
35,21790,2
35,16896,1
35,16896,2
35,22618,1
35,22618,2
35,17581,1
35,17581,2
35,17632,1
35,17632,2
35,15251,1
35,15251,2
35,14403,1
35,14403,2
35,18940,1
35,18940,2
35,18399,1
35,18399,2
35,11525,1
35,11525,2
35,19713,1
35,19713,2
35,19548,1
35,19548,2
35,19736,1
35,19736,2
35,19588,1
35,19588,2
35,22721,1
35,22721,2
35,16216,1
35,16216,2
35,4364,1
35,4364,2
36,19265,1
36,19265,2
36,17435,1
36,17435,2
36,17667,1
36,17667,2
36,17697,1
36,17697,2
36,17795,1
36,17795,2
36,21478,1
36,21478,2
36,20512,1
36,20512,2
36,21048,1
36,21048,2
36,21377,1
36,21377,2
36,8165,1
36,8165,2
36,17192,1
36,17192,2
36,19259,1
36,19259,2
36,19310,1
36,19310,2
36,17019,1
36,17019,2
36,17636,1
36,17636,2
36,17361,1
36,17361,2
36,18317,1
36,18317,2
36,19755,1
36,19755,2
36,17376,1
36,17376,2
36,19625,1
36,19625,2
36,15821,1
36,15821,2
36,17758,1
36,17758,2
36,19288,1
36,19288,2
36,17301,1
36,17301,2
36,16700,1
36,16700,2
37,17670,1
37,17670,2
37,15874,1
37,15874,2
37,18102,1
37,18102,2
37,22086,1
37,22086,2
37,21066,1
37,21066,2
37,17703,1
37,17703,2
37,19564,1
37,19564,2
37,21344,1
37,21344,2
37,22285,1
37,22285,2
37,18806,1
37,18806,2
37,16993,1
37,16993,2
37,6741,1
37,6741,2
37,16556,1
37,16556,2
37,16939,1
37,16939,2
37,18337,1
37,18337,2
37,16381,1
37,16381,2
37,17287,1
37,17287,2
37,189,1
37,189,2
37,10774,1
37,10774,2
37,18802,1
37,18802,2
37,16021,1
37,16021,2
37,16868,1
37,16868,2
38,12077,1
38,12077,2
38,17088,1
38,17088,2
38,19561,1
38,19561,2
38,19864,1
38,19864,2
38,17847,1
38,17847,2
38,19563,1
38,19563,2
38,17006,1
38,17006,2
38,19803,1
38,19803,2
38,21032,1
38,21032,2
38,15789,1
38,15789,2
38,22806,1
38,22806,2
38,17522,1
38,17522,2
38,5153,1
38,5153,2
38,17932,1
38,17932,2
38,17889,1
38,17889,2
38,16861,1
38,16861,2
38,16963,1
38,16963,2
38,15889,1
38,15889,2
38,19131,1
38,19131,2
38,15973,1
38,15973,2
38,20201,1
38,20201,2
38,17638,1
38,17638,2
38,18784,1
38,18784,2
38,16013,1
38,16013,2
38,20843,1
38,20843,2
38,21287,1
38,21287,2
38,16931,1
38,16931,2
38,15552,1
38,15552,2
39,22333,1
39,22333,2
39,17669,1
39,17669,2
39,19604,1
39,19604,2
39,22786,1
39,22786,2
39,21922,1
39,21922,2
39,21202,1
39,21202,2
39,21078,1
39,21078,2
39,18090,1
39,18090,2
39,20118,1
39,20118,2
39,17016,1
39,17016,2
39,16986,1
39,16986,2
39,19215,1
39,19215,2
39,16421,1
39,16421,2
39,15726,1
39,15726,2
39,16754,1
39,16754,2
39,16527,1
39,16527,2
39,17717,1
39,17717,2
39,19333,1
39,19333,2
39,20234,1
39,20234,2
39,17446,1
39,17446,2
39,6137,1
39,6137,2
39,3163,1
39,3163,2
39,17027,1
39,17027,2
39,15554,1
39,15554,2
39,17710,1
39,17710,2
39,16372,1
39,16372,2
39,17332,1
39,17332,2
39,16723,1
39,16723,2
39,16190,1
39,16190,2
40,17641,1
40,17641,2
40,16371,1
40,16371,2
40,17772,1
40,17772,2
40,20874,1
40,20874,2
40,20790,1
40,20790,2
40,20788,1
40,20788,2
40,22622,1
40,22622,2
40,22401,1
40,22401,2
40,20612,1
40,20612,2
40,15869,1
40,15869,2
40,19207,1
40,19207,2
40,19629,1
40,19629,2
40,20129,1
40,20129,2
40,18539,1
40,18539,2
40,17617,1
40,17617,2
40,16457,1
40,16457,2
40,19541,1
40,19541,2
40,16836,1
40,16836,2
41,17856,1
41,17856,2
41,18924,1
41,18924,2
41,21549,1
41,21549,2
41,17731,1
41,17731,2
41,18059,1
41,18059,2
41,11471,1
41,11471,2
41,19109,1
41,19109,2
41,16694,1
41,16694,2
41,18023,1
41,18023,2
41,17261,1
41,17261,2
41,17751,1
41,17751,2
41,18472,1
41,18472,2
41,16981,1
41,16981,2
41,17721,1
41,17721,2
41,16161,1
41,16161,2
41,17611,1
41,17611,2
41,38,1
41,38,2
41,15553,1
41,15553,2
41,17142,1
41,17142,2
41,20553,1
41,20553,2
41,17760,1
41,17760,2
42,28,1
42,28,2
42,21537,1
42,21537,2
42,21855,1
42,21855,2
42,17668,1
42,17668,2
42,22739,1
42,22739,2
42,21221,1
42,21221,2
42,15776,1
42,15776,2
42,17660,1
42,17660,2
42,20896,1
42,20896,2
42,21916,1
42,21916,2
42,17072,1
42,17072,2
42,16906,1
42,16906,2
42,16630,1
42,16630,2
42,16772,1
42,16772,2
42,20212,1
42,20212,2
42,18115,1
42,18115,2
42,15945,1
42,15945,2
42,15997,1
42,15997,2
42,18233,1
42,18233,2
42,17707,1
42,17707,2
42,16679,1
42,16679,2
42,17990,1
42,17990,2
42,17408,1
42,17408,2
42,16182,1
42,16182,2
42,910,1
42,910,2
42,15819,1
42,15819,2
43,16922,1
43,16922,2
43,17673,1
43,17673,2
43,20342,1
43,20342,2
43,16067,1
43,16067,2
43,16714,1
43,16714,2
43,18607,1
43,18607,2
43,20707,1
43,20707,2
43,17514,1
43,17514,2
43,21877,1
43,21877,2
43,17492,1
43,17492,2
43,22780,1
43,22780,2
43,20884,1
43,20884,2
43,22098,1
43,22098,2
43,21523,1
43,21523,2
43,20830,1
43,20830,2
43,21437,1
43,21437,2
43,18302,1
43,18302,2
43,16930,1
43,16930,2
43,19750,1
43,19750,2
43,18934,1
43,18934,2
43,17827,1
43,17827,2
43,11442,1
43,11442,2
43,17061,1
43,17061,2
43,17711,1
43,17711,2
43,16649,1
43,16649,2
44,17069,1
44,17069,2
44,21053,1
44,21053,2
44,21073,1
44,21073,2
44,22282,1
44,22282,2
44,14984,1
44,14984,2
44,17744,1
44,17744,2
44,22592,1
44,22592,2
44,16758,1
44,16758,2
44,21308,1
44,21308,2
44,17125,1
44,17125,2
44,16095,1
44,16095,2
44,19252,1
44,19252,2
44,17639,1
44,17639,2
44,15589,1
44,15589,2
44,245,1
44,245,2
44,18353,1
44,18353,2
44,16064,1
44,16064,2
44,17401,1
44,17401,2
44,19223,1
44,19223,2
45,9583,1
45,9583,2
45,31,1
45,31,2
45,15778,1
45,15778,2
45,15810,1
45,15810,2
45,21452,1
45,21452,2
45,21285,1
45,21285,2
45,21231,1
45,21231,2
45,22800,1
45,22800,2
45,20957,1
45,20957,2
45,22223,1
45,22223,2
45,21942,1
45,21942,2
45,22865,1
45,22865,2
45,22671,1
45,22671,2
45,16467,1
45,16467,2
45,19291,1
45,19291,2
45,20317,1
45,20317,2
45,18129,1
45,18129,2
45,19192,1
45,19192,2
45,17470,1
45,17470,2
45,17452,1
45,17452,2
45,17754,1
45,17754,2
45,22,1
45,22,2
45,20001,1
45,20001,2
45,17312,1
45,17312,2
45,16044,1
45,16044,2
45,5518,1
45,5518,2
45,15519,1
45,15519,2
45,16255,1
45,16255,2
45,19452,1
45,19452,2
46,20652,1
46,20652,2
46,18496,1
46,18496,2
46,22952,1
46,22952,2
46,22714,1
46,22714,2
46,17732,1
46,17732,2
46,16891,1
46,16891,2
46,20048,1
46,20048,2
46,21892,1
46,21892,2
46,16901,1
46,16901,2
46,16859,1
46,16859,2
46,17968,1
46,17968,2
46,17861,1
46,17861,2
46,19433,1
46,19433,2
46,16196,1
46,16196,2
46,17106,1
46,17106,2
46,36,1
46,36,2
46,18234,1
46,18234,2
46,18788,1
46,18788,2
46,17586,1
46,17586,2
46,18351,1
46,18351,2
46,19940,1
46,19940,2
46,17036,1
46,17036,2
46,17712,1
46,17712,2
47,17734,1
47,17734,2
47,17702,1
47,17702,2
47,21782,1
47,21782,2
47,22985,1
47,22985,2
47,16626,1
47,16626,2
47,16511,1
47,16511,2
47,22053,1
47,22053,2
47,785,1
47,785,2
47,19364,1
47,19364,2
47,17324,1
47,17324,2
47,16689,1
47,16689,2
47,16312,1
47,16312,2
47,16167,1
47,16167,2
47,16935,1
47,16935,2
47,17150,1
47,17150,2
47,19316,1
47,19316,2
47,15907,1
47,15907,2
47,17329,1
47,17329,2
47,18131,1
